"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT1521525","hsa","hsa","hsa-miR-133b","OTUD4","0","0","0","0","0","0","0","1","1","0"
"MIRT1522655","hsa","hsa","hsa-miR-133b","PPIL2","0","0","0","0","0","0","0","1","1","0"
"MIRT1524461","hsa","hsa","hsa-miR-133b","SLBP","0","0","0","0","0","0","0","1","1","0"
"MIRT1526711","hsa","hsa","hsa-miR-133b","TRIT1","0","0","0","0","0","0","0","1","1","0"
"MIRT1530356","hsa","hsa","hsa-miR-133b","ATG7","0","0","0","0","0","0","0","1","1","0"
"MIRT1530797","hsa","hsa","hsa-miR-133b","BACE1","0","0","0","0","0","0","0","1","1","0"
"MIRT1532919","hsa","hsa","hsa-miR-133b","CAST","0","0","0","0","0","0","0","1","1","0"
"MIRT1535957","hsa","hsa","hsa-miR-133b","DHX32","0","0","0","0","0","0","0","1","1","0"
"MIRT1542266","hsa","hsa","hsa-miR-133b","KDELR3","0","0","0","0","0","0","0","1","1","0"
"MIRT1547527","hsa","hsa","hsa-miR-133b","NR2C2","0","0","0","0","0","0","0","1","1","0"
"MIRT1558265","hsa","hsa","hsa-miR-133b","TRIM13","0","0","0","0","0","0","0","1","1","0"
"MIRT1568118","hsa","hsa","hsa-miR-133b","C14orf153","0","0","0","0","0","0","0","1","1","0"
"MIRT1569690","hsa","hsa","hsa-miR-133b","C3orf36","0","0","0","0","0","0","0","1","1","0"
"MIRT1573505","hsa","hsa","hsa-miR-133b","CES3","0","0","0","0","0","0","0","1","1","0"
"MIRT1611362","hsa","hsa","hsa-miR-133b","RORB","0","0","0","0","0","0","0","1","1","0"
"MIRT1622906","hsa","hsa","hsa-miR-133b","TOR1AIP2","0","0","0","0","0","0","0","1","1","0"
"MIRT1630316","hsa","hsa","hsa-miR-133b","ZNF562","0","0","0","0","0","0","0","1","1","0"
"MIRT1633953","hsa","hsa","hsa-miR-133b","ATG7","0","0","0","0","0","0","0","1","1","0"
"MIRT1635870","hsa","hsa","hsa-miR-133b","CAST","0","0","0","0","0","0","0","1","1","0"
"MIRT1637841","hsa","hsa","hsa-miR-133b","DHX32","0","0","0","0","0","0","0","1","1","0"
"MIRT1642744","hsa","hsa","hsa-miR-133b","KDELR3","0","0","0","0","0","0","0","1","1","0"
"MIRT1657573","hsa","hsa","hsa-miR-133b","ZNF710","0","0","0","0","0","0","0","1","1","0"
"MIRT1663457","hsa","hsa","hsa-miR-133b","C14orf153","0","0","0","0","0","0","0","1","1","0"
"MIRT1668410","hsa","hsa","hsa-miR-133b","CES3","0","0","0","0","0","0","0","1","1","0"
"MIRT1698441","hsa","hsa","hsa-miR-133b","PPIL2","0","0","0","0","0","0","0","1","1","0"
"MIRT1702390","hsa","hsa","hsa-miR-133b","RORB","0","0","0","0","0","0","0","1","1","0"
"MIRT1703019","hsa","hsa","hsa-miR-133b","S1PR5","0","0","0","0","0","0","0","1","1","0"
"MIRT1722512","hsa","hsa","hsa-miR-133b","ATG7","0","0","0","0","0","0","0","1","1","0"
"MIRT1724701","hsa","hsa","hsa-miR-133b","DHX32","0","0","0","0","0","0","0","1","1","0"
"MIRT1730134","hsa","hsa","hsa-miR-133b","NR2C2","0","0","0","0","0","0","0","1","1","0"
"MIRT1738957","hsa","hsa","hsa-miR-133b","ARHGAP29","0","0","0","0","0","0","0","1","1","0"
"MIRT1742332","hsa","hsa","hsa-miR-133b","C3orf36","0","0","0","0","0","0","0","1","1","0"
"MIRT1750708","hsa","hsa","hsa-miR-133b","FAM192A","0","0","0","0","0","0","0","1","1","0"
"MIRT1771634","hsa","hsa","hsa-miR-133b","RORB","0","0","0","0","0","0","0","1","1","0"
"MIRT1786182","hsa","hsa","hsa-miR-133b","ATG7","0","0","0","0","0","0","0","1","1","0"
"MIRT1786987","hsa","hsa","hsa-miR-133b","DHX32","0","0","0","0","0","0","0","1","1","0"
"MIRT1791532","hsa","hsa","hsa-miR-133b","C14orf153","0","0","0","0","0","0","0","1","1","0"
"MIRT1803124","hsa","hsa","hsa-miR-133b","RORB","0","0","0","0","0","0","0","1","1","0"
"MIRT1813745","hsa","hsa","hsa-miR-133b","ACPL2","0","0","0","0","0","0","0","1","1","0"
"MIRT1816212","hsa","hsa","hsa-miR-133b","ADAMTS5","0","0","0","0","0","0","0","1","1","0"
"MIRT1825615","hsa","hsa","hsa-miR-133b","ANGPTL4","0","0","0","0","0","0","0","1","1","0"
"MIRT1825677","hsa","hsa","hsa-miR-133b","ANK2","0","0","0","0","0","0","0","1","1","0"
"MIRT1826621","hsa","hsa","hsa-miR-133b","ANKRD12","0","0","0","0","0","0","0","1","1","0"
"MIRT1829527","hsa","hsa","hsa-miR-133b","AP2M1","0","0","0","0","0","0","0","1","1","0"
"MIRT1833505","hsa","hsa","hsa-miR-133b","ARF3","0","0","0","0","0","0","0","1","1","0"
"MIRT1834709","hsa","hsa","hsa-miR-133b","ARHGAP12","0","0","0","0","0","0","0","1","1","0"
"MIRT1835770","hsa","hsa","hsa-miR-133b","ARHGDIA","0","0","0","0","0","0","0","1","1","0"
"MIRT1841212","hsa","hsa","hsa-miR-133b","ASH1L","0","0","0","0","0","0","0","1","1","0"
"MIRT1843152","hsa","hsa","hsa-miR-133b","ATG7","0","0","0","0","0","0","0","1","1","0"
"MIRT1843331","hsa","hsa","hsa-miR-133b","ATOX1","0","0","0","0","0","0","0","1","1","0"
"MIRT1845390","hsa","hsa","hsa-miR-133b","ATP6V1A","0","0","0","0","0","0","0","1","1","0"
"MIRT1847771","hsa","hsa","hsa-miR-133b","AUH","0","0","0","0","0","0","0","1","1","0"
"MIRT1848377","hsa","hsa","hsa-miR-133b","B3GALNT1","0","0","0","0","0","0","0","1","1","0"
"MIRT1849368","hsa","hsa","hsa-miR-133b","BACE1","0","0","0","0","0","0","0","1","1","0"
"MIRT1849955","hsa","hsa","hsa-miR-133b","BAG5","0","0","0","0","0","0","0","1","1","0"
"MIRT1853687","hsa","hsa","hsa-miR-133b","BEND6","0","0","0","0","0","0","0","1","1","0"
"MIRT1854772","hsa","hsa","hsa-miR-133b","BLOC1S3","0","0","0","0","0","0","0","1","1","0"
"MIRT1856839","hsa","hsa","hsa-miR-133b","BSDC1","0","0","0","0","0","0","0","1","1","0"
"MIRT1857962","hsa","hsa","hsa-miR-133b","BTN2A1","0","0","0","0","0","0","0","1","1","0"
"MIRT1859294","hsa","hsa","hsa-miR-133b","C10orf46","0","0","0","0","0","0","0","1","1","0"
"MIRT1859447","hsa","hsa","hsa-miR-133b","C10orf46","0","0","0","0","0","0","0","1","1","0"
"MIRT1860052","hsa","hsa","hsa-miR-133b","C11orf58","0","0","0","0","0","0","0","1","1","0"
"MIRT1863443","hsa","hsa","hsa-miR-133b","C16orf5","0","0","0","0","0","0","0","1","1","0"
"MIRT1864818","hsa","hsa","hsa-miR-133b","C17orf81","0","0","0","0","0","0","0","1","1","0"
"MIRT1867448","hsa","hsa","hsa-miR-133b","C1orf63","0","0","0","0","0","0","0","1","1","0"
"MIRT1870963","hsa","hsa","hsa-miR-133b","C3orf63","0","0","0","0","0","0","0","1","1","0"
"MIRT1872299","hsa","hsa","hsa-miR-133b","C5orf4","0","0","0","0","0","0","0","1","1","0"
"MIRT1878727","hsa","hsa","hsa-miR-133b","CAMKK2","0","0","0","0","0","0","0","1","1","0"
"MIRT1879419","hsa","hsa","hsa-miR-133b","CAP1","0","0","0","0","0","0","0","1","1","0"
"MIRT1881386","hsa","hsa","hsa-miR-133b","CAV1","0","0","0","0","0","0","0","1","1","0"
"MIRT1881713","hsa","hsa","hsa-miR-133b","CBFA2T2","0","0","0","0","0","0","0","1","1","0"
"MIRT1883046","hsa","hsa","hsa-miR-133b","CBX6","0","0","0","0","0","0","0","1","1","0"
"MIRT1887525","hsa","hsa","hsa-miR-133b","CD44","0","0","0","0","0","0","0","1","1","0"
"MIRT1895020","hsa","hsa","hsa-miR-133b","CHD2","0","0","0","0","0","0","0","1","1","0"
"MIRT1896533","hsa","hsa","hsa-miR-133b","CHST11","0","0","0","0","0","0","0","1","1","0"
"MIRT1900619","hsa","hsa","hsa-miR-133b","CMPK1","0","0","0","0","0","0","0","1","1","0"
"MIRT1902093","hsa","hsa","hsa-miR-133b","CNP","0","0","0","0","0","0","0","1","1","0"
"MIRT1902533","hsa","hsa","hsa-miR-133b","CNST","0","0","0","0","0","0","0","1","1","0"
"MIRT1905275","hsa","hsa","hsa-miR-133b","COPS3","0","0","0","0","0","0","0","1","1","0"
"MIRT1907040","hsa","hsa","hsa-miR-133b","CPD","0","0","0","0","0","0","0","1","1","0"
"MIRT1911882","hsa","hsa","hsa-miR-133b","CSNK1G3","0","0","0","0","0","0","0","1","1","0"
"MIRT1913303","hsa","hsa","hsa-miR-133b","CTNNA1","0","0","0","0","0","0","0","1","1","0"
"MIRT1914758","hsa","hsa","hsa-miR-133b","CUL4B","0","0","0","0","0","0","0","1","1","0"
"MIRT1924187","hsa","hsa","hsa-miR-133b","DDIT4","0","0","0","0","0","0","0","1","1","0"
